"beta","se","low","high","p","model.betas","hr","hr.se","hr.low","hr.high","model.hr","eff","eff.high","eff.low","model.effectiveness","model.concordance","model.ctool.version","model.age.filter","model.input.file","model.input.horizon","model.mode","model.calculated.at","model.path","model.name","variable","2.5pct","97.5pct","or","or.se","or.low","or.high","model.or","beta.D","se.D","low.D","high.D","p.D","model.betas.D","or.D","or.se.D","or.low.D","or.high.D","model.or.D","eff.D","eff.high.D","eff.low.D","model.effectiveness.D","beta.O","se.O","low.O","high.O","p.O","model.betas.O","or.O","or.se.O","or.low.O","or.high.O","model.or.O","eff.O","eff.high.O","eff.low.O","model.effectiveness.O"
-0.110552129518465,0.0157591487596609,-0.141,-0.08,2.29771757176422e-12,"-0.11 (-0.14, -0.08)",0.895339655347832,1.01588397902197,0.868489311697668,0.923116346386636,"0.9 (0.87, 0.92)",0.104660344652168,0.131510688302332,0.0768836536133642,"0.1 (0.08, 0.13)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","AgeGr30-34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0294864571048333,0.015164749879403,0,0.059,0.0518463007277357,"0.03 (0, 0.06)",1.02992548720454,1.01528031814782,1,1.06077524074016,"1.03 (1, 1.06)",-0.0299254872045394,0,-0.0607752407401589,"-0.03 (-0.06, 0)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","AgeGr35-39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0924277911288034,0.0151990911466031,0.063,0.122,1.19331533543487e-09,"0.09 (0.06, 0.12)",1.0968339375602,1.01531518475918,1.06502683923131,1.12975410178032,"1.1 (1.07, 1.13)",-0.0968339375602012,-0.0650268392313054,-0.129754101780319,"-0.1 (-0.13, -0.07)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","AgeGr45-49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0642006872202376,0.0169652863916412,-0.097,-0.031,0.000154180018926087,"-0.06 (-0.1, -0.03)",0.937816772802786,1.01711001415372,0.907556006133273,0.969475573076026,"0.94 (0.91, 0.97)",0.0621832271972141,0.0924439938667273,0.0305244269239741,"0.06 (0.03, 0.09)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","AgeGr50-54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.145934363109628,0.0176527000246976,-0.181,-0.111,1.11022302462516e-16,"-0.15 (-0.18, -0.11)",0.864214425670594,1.01780942981015,0.83443535869579,0.894938748929031,"0.86 (0.83, 0.89)",0.135785574329406,0.16556464130421,0.105061251070969,"0.14 (0.11, 0.17)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","AgeGr55-59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.474194939441709,0.0201821500537736,-0.514,-0.435,0,"-0.47 (-0.51, -0.44)",0.622385913178712,1.02038718668118,0.598098394062761,0.647264667078035,"0.62 (0.6, 0.65)",0.377614086821288,0.401901605937239,0.352735332921965,"0.38 (0.35, 0.4)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","AgeGr60-64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.546662553767942,0.0209408895940761,-0.588,-0.506,0,"-0.55 (-0.59, -0.51)",0.578878566120221,1.02116168857158,0.555437048698018,0.602902371503842,"0.58 (0.56, 0.6)",0.421121433879779,0.444562951301982,0.397097628496158,"0.42 (0.4, 0.44)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","AgeGr65-69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.555596252476755,0.0231134253261248,-0.601,-0.51,0,"-0.56 (-0.6, -0.51)",0.573730071214811,1.02338261047074,0.548263098772305,0.600495578812266,"0.57 (0.55, 0.6)",0.426269928785189,0.451736901227695,0.399504421187734,"0.43 (0.4, 0.45)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","AgeGr70-74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.383492671574199,0.027527202611544,-0.437,-0.33,0,"-0.38 (-0.44, -0.33)",0.681477072184616,1.02790957655185,0.645971431410625,0.718923733431926,"0.68 (0.65, 0.72)",0.318522927815384,0.354028568589375,0.281076266568074,"0.32 (0.28, 0.35)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","AgeGr75-79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.404276876399395,0.025614096748517,-0.454,-0.354,0,"-0.4 (-0.45, -0.35)",0.667459291957172,1.02594495657649,0.635082733245928,0.701874967355394,"0.67 (0.64, 0.7)",0.332540708042828,0.364917266754072,0.298125032644606,"0.33 (0.3, 0.36)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","AgeGr80+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.117267042377972,0.00674017154503967,0.104,0.13,0,"0.12 (0.1, 0.13)",1.12441965730113,1.00676293762161,1.10960045491558,1.13882838332462,"1.12 (1.11, 1.14)",-0.12441965730113,-0.109600454915582,-0.138828383324622,"-0.12 (-0.14, -0.11)",0.715205718612608,"version 16","Mode Study period: 2021-12-07 to 2022-02-06","Input ../../../bisop_bi/data/data_20220208.csv","Age filter: 0-650","VII","2022-02-09 14:58:51","IDeltaInteractions/environment.Rdata","IDeltaInteractions","SexZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.580676053783231,0.0348928754970649,-0.649,-0.512,0,"-0.58 (-0.65, -0.51)",0.559519973078047,1.03550877449509,0.522568083647695,0.599295787845538,"0.56 (0.52, 0.6)",0.440480026921953,0.477431916352305,0.400704212154462,"0.44 (0.4, 0.48)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusA_first1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.01982231954103,0.212291842875027,-1.436,-0.604,1.55628244902228e-06,"-1.02 (-1.44, -0.6)",0.360659016539941,1.23650869867912,0.237877367668678,0.546620774194598,"0.36 (0.24, 0.55)",0.639340983460059,0.762122632331322,0.453379225805402,"0.64 (0.45, 0.76)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusA_first2plus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.84685203795367,0.25718057062619,-2.351,-1.343,6.91224855131622e-13,"-1.85 (-2.35, -1.34)",0.157732922847433,1.29327863380921,0.0952738407220243,0.261061308702671,"0.16 (0.1, 0.26)",0.842267077152567,0.904726159277976,0.738938691297329,"0.84 (0.74, 0.9)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.49294963085345,0.231717167558329,-1.947,-1.039,1.17148291067792e-10,"-1.49 (-1.95, -1.04)",0.224708868845255,1.26076309369256,0.142701534675309,0.353808313427004,"0.22 (0.14, 0.35)",0.775291131154745,0.857298465324691,0.646191686572996,"0.78 (0.65, 0.86)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.06063054452393,0.230124240351747,-1.512,-0.61,4.04712482826586e-06,"-1.06 (-1.51, -0.61)",0.346237423374657,1.25875638855149,0.220468599529016,0.5433508690745,"0.35 (0.22, 0.54)",0.653762576625343,0.779531400470984,0.4566491309255,"0.65 (0.46, 0.78)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.49031198610302,0.466580406975452,-2.405,-0.576,0.00140259701041379,"-1.49 (-2.4, -0.58)",0.225302353370129,1.59453220843997,0.0902654956097843,0.562142445196822,"0.23 (0.09, 0.56)",0.774697646629871,0.909734504390216,0.437857554803178,"0.77 (0.44, 0.91)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.00352103662599,1.0010626978344,-3.966,-0.041,0.0453499296068963,"-2 (-3.97, -0.04)",0.134859600686836,2.72117207612941,0.0189490780566753,0.959829129947799,"0.13 (0.02, 0.96)",0.865140399313164,0.981050921943325,0.0401708700522011,"0.87 (0.04, 0.98)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusJ1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.13252960104144,1.01706202899556,-4.126,-0.139,0.0360152945490022,"-2.13 (-4.13, -0.14)",0.118537062802602,2.76505915510157,0.0161473391726318,0.870228028458252,"0.12 (0.02, 0.87)",0.881462937197398,0.983852660827368,0.129771971541748,"0.88 (0.13, 0.98)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusJ2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.80041485577961,1.01405778730508,-3.788,0.187,0.0758226451868194,"-1.8 (-3.79, 0.19)",0.165230327244887,2.75676471460159,0.0226408382761704,1.20562728504992,"0.17 (0.02, 1.21)",0.834769672755113,0.97735916172383,-0.205627285049925,"0.83 (-0.21, 0.98)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusJ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.81513098739268,1.05135592111917,-3.876,0.245,0.0842634851852402,"-1.82 (-3.88, 0.24)",0.162816580074048,2.8615284956804,0.0207335939095368,1.27762131320489,"0.16 (0.02, 1.28)",0.837183419925952,0.979266406090463,-0.277621313204887,"0.84 (-0.28, 0.98)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusJ4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.990340095863096,0.0677527440014746,-1.123,-0.858,0,"-0.99 (-1.12, -0.86)",0.371450340813416,1.07010068695162,0.325302422031088,0.424009253371047,"0.37 (0.33, 0.42)",0.628549659186584,0.674697577968912,0.575990746628953,"0.63 (0.58, 0.67)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusM_first1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.40278724896463,0.558859321813779,-2.498,-0.307,0.0120700361726236,"-1.4 (-2.5, -0.31)",0.245910593795772,1.74867668487176,0.0822493329006452,0.735650600907253,"0.25 (0.08, 0.74)",0.754089406204228,0.917750667099355,0.264349399092747,"0.75 (0.26, 0.92)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusM_first2plus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.21814196513947,0.292147427500581,-3.791,-2.646,0,"-3.22 (-3.79, -2.65)",0.0400293651627864,1.33930045280353,0.0225730175433067,0.0709343838767429,"0.04 (0.02, 0.07)",0.959970634837214,0.977426982456693,0.929065616123257,"0.96 (0.93, 0.98)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.58721961752972,0.374137631003066,-2.321,-0.854,2.21199707372e-05,"-1.59 (-2.32, -0.85)",0.204493391887544,1.45373721600016,0.0981753611391751,0.42570868698585,"0.2 (0.1, 0.43)",0.795506608112456,0.901824638860825,0.57429131301415,"0.8 (0.57, 0.9)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusM2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.09522529543168,0.363983844139073,-1.809,-0.382,0.00262114073459063,"-1.1 (-1.81, -0.38)",0.334464245193095,1.43905096486299,0.163817872793858,0.68249505320539,"0.33 (0.16, 0.68)",0.665535754806905,0.836182127206142,0.31750494679461,"0.67 (0.32, 0.84)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusM3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.609549767533248,0.364692978064527,-1.324,0.105,0.0946416545776388,"-0.61 (-1.32, 0.1)",0.543595558355991,1.44007180663661,0.266068894993807,1.11071061035571,"0.54 (0.27, 1.11)",0.456404441644009,0.733931105006193,-0.110710610355705,"0.46 (-0.11, 0.73)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusM4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.60239014890863,0.44875355536969,-3.482,-1.723,6.66510358016126e-09,"-2.6 (-3.48, -1.72)",0.0740962652889854,1.56635858896579,0.0307458577844516,0.178529754460231,"0.07 (0.03, 0.18)",0.925903734711015,0.969254142215548,0.821470245539769,"0.93 (0.82, 0.97)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusMboost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.620046289644263,0.0261454312282541,-0.671,-0.569,0,"-0.62 (-0.67, -0.57)",0.537919536914351,1.02649022135239,0.511197124977781,0.566091246995234,"0.54 (0.51, 0.57)",0.462080463085649,0.488802875022219,0.433908753004766,"0.46 (0.43, 0.49)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusP_first1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.874962907895642,0.160402044332662,-1.189,-0.561,4.90248374118707e-08,"-0.87 (-1.19, -0.56)",0.416877482254813,1.17398276924246,0.304525637492119,0.57063814029432,"0.42 (0.3, 0.57)",0.583122517745187,0.695474362507881,0.42936185970568,"0.58 (0.43, 0.7)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusP_first2plus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.10071284096439,0.0609785531693129,-2.22,-1.981,0,"-2.1 (-2.22, -1.98)",0.122369167399821,1.06287611861859,0.108609108824958,0.137931237085195,"0.12 (0.11, 0.14)",0.877630832600179,0.891390891175042,0.862068762914805,"0.88 (0.86, 0.89)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.52952029302816,0.0892936927086792,-1.705,-1.355,0,"-1.53 (-1.71, -1.35)",0.216639565903717,1.09340173329177,0.181772386175368,0.257947294451826,"0.22 (0.18, 0.26)",0.783360434096283,0.818227613824632,0.742052705548174,"0.78 (0.74, 0.82)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.02132975986283,0.0855745987162203,-1.189,-0.854,0,"-1.02 (-1.19, -0.85)",0.360115754166667,1.0893428218891,0.304525637492119,0.42570868698585,"0.36 (0.3, 0.43)",0.639884245833333,0.695474362507881,0.57429131301415,"0.64 (0.57, 0.7)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.799635187397132,0.086208798802143,-0.969,-0.631,0,"-0.8 (-0.97, -0.63)",0.449492914890001,1.09003390231881,0.379462310746218,0.532059475413048,"0.45 (0.38, 0.53)",0.550507085109999,0.620537689253782,0.467940524586952,"0.55 (0.47, 0.62)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusP4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.3914383975188,0.104947608054775,-2.597,-2.186,0,"-2.39 (-2.6, -2.19)",0.0914979787124661,1.11065241959062,0.0744967335145608,0.112365312140761,"0.09 (0.07, 0.11)",0.908502021287534,0.925503266485439,0.887634687859239,"0.91 (0.89, 0.93)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","VaccStatusPboost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.249996304315664,0.0851168028629856,0.083,0.417,0.00331300485064601,"0.25 (0.08, 0.42)",1.28402067134389,1.08884423939569,1.08654180854824,1.51740251293508,"1.28 (1.09, 1.52)",-0.28402067134389,-0.0865418085482381,-0.517402512935085,"-0.28 (-0.52, -0.09)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","PDeltaInf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.194088086182498,0.360783465377991,-0.901,0.513,0.590602725325839,"-0.19 (-0.9, 0.51)",0.823585354583465,1.43445281854851,0.406163293297944,1.67029456984054,"0.82 (0.41, 1.67)",0.176414645416535,0.593836706702056,-0.670294569840535,"0.18 (-0.67, 0.59)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","MDeltaInf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.493748026756072,0.229283905185356,0.044,0.943,0.0312844935485794,"0.49 (0.04, 0.94)",1.63844566430747,1.25769905561151,1.04498235488844,2.5676728940292,"1.64 (1.04, 2.57)",-0.638445664307474,-0.0449823548884438,-1.5676728940292,"-0.64 (-1.57, -0.04)",0.554203825362929,"version 10","Age filter: 70-80","Input data/data06.csv","Last date 2021-11-20","IEJ","2021-12-29 00:00:23","Imarch_delta/environment.Rdata","Imarch_delta","ADeltaInf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
