"beta","se","low","high","p","model.betas","hr","hr.se","hr.low","hr.high","model.hr","eff","eff.high","eff.low","model.effectiveness","model.concordance","model.ctool.version","model.age.filter","model.input.file","model.input.horizon","model.mode","model.calculated.at"
-1.12344871146133,0.0972633340377098,-1.314,-0.933,0,"-1.12 (-1.31, -0.93)",0.325156487849541,1.10215056916969,0.268742931844394,0.393371822958022,"0.33 (0.27, 0.39)",0.674843512150459,0.731257068155606,0.606628177041978,"0.67 (0.61, 0.73)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-1.10761659188976,0.353593288224748,-1.801,-0.415,0.00173348446705379,"-1.11 (-1.8, -0.42)",0.330345371371882,1.42417583959028,0.165133671955266,0.660340280704983,"0.33 (0.17, 0.66)",0.669654628628118,0.834866328044734,0.339659719295017,"0.67 (0.34, 0.83)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-2.29679594001152,0.0237559991818501,-2.343,-2.25,0,"-2.3 (-2.34, -2.25)",0.100580594251207,1.02404042070383,0.0960390883570241,0.105399224561864,"0.1 (0.1, 0.11)",0.899419405748793,0.903960911642976,0.894600775438136,"0.9 (0.89, 0.9)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-1.60714310108971,0.0614714879066734,-1.728,-1.487,0,"-1.61 (-1.73, -1.49)",0.200459489287849,1.06340017633148,0.177639333595135,0.226049788697945,"0.2 (0.18, 0.23)",0.799540510712151,0.822360666404865,0.773950211302055,"0.8 (0.77, 0.82)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-1.6979268896828,0.0358015590500976,-1.768,-1.628,0,"-1.7 (-1.77, -1.63)",0.183062639990031,1.03645015192981,0.170673995696262,0.196321825395682,"0.18 (0.17, 0.2)",0.816937360009969,0.829326004303738,0.803678174604318,"0.82 (0.8, 0.83)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-1.1953970061223,0.017499834188152,-1.23,-1.161,0,"-1.2 (-1.23, -1.16)",0.302583802711101,1.01765385341168,0.292292577680859,0.313172851392578,"0.3 (0.29, 0.31)",0.697416197288899,0.707707422319141,0.686827148607422,"0.7 (0.69, 0.71)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-0.772175223733479,0.00884641030104726,-0.79,-0.755,0,"-0.77 (-0.79, -0.76)",0.462007005898236,1.00888565542946,0.453844795282356,0.470010614730538,"0.46 (0.45, 0.47)",0.537992994101764,0.546155204717644,0.529989385269462,"0.54 (0.53, 0.55)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-1.09177490056999,0.0326581800380956,-1.156,-1.028,0,"-1.09 (-1.16, -1.03)",0.33562027213394,1.03319731140896,0.314742636842782,0.357721688980454,"0.34 (0.31, 0.36)",0.66437972786606,0.685257363157218,0.642278311019546,"0.66 (0.64, 0.69)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-0.924225036060601,0.112640934685,-1.145,-0.703,2.22044604925031e-16,"-0.92 (-1.15, -0.7)",0.39683883572864,1.11922998412316,0.318223917790419,0.495097780280943,"0.4 (0.32, 0.5)",0.60316116427136,0.681776082209581,0.504902219719056,"0.6 (0.5, 0.68)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-2.95136922831843,0.112636675722419,-3.172,-2.731,0,"-2.95 (-3.17, -2.73)",0.0522680899813632,1.11922521737469,0.0419196746588577,0.0651541029772371,"0.05 (0.04, 0.07)",0.947731910018637,0.958080325341142,0.934845897022763,"0.95 (0.93, 0.96)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-2.46733436230792,0.048004382625823,-2.561,-2.373,0,"-2.47 (-2.56, -2.37)",0.0848106323712124,1.04917525345695,0.0772274743423458,0.0932007043421446,"0.08 (0.08, 0.09)",0.915189367628788,0.922772525657654,0.906799295657855,"0.92 (0.91, 0.92)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-1.91282682259673,0.0273710306173012,-1.966,-1.859,0,"-1.91 (-1.97, -1.86)",0.147662380705105,1.02774905839793,0.140015800783789,0.155828380860632,"0.15 (0.14, 0.16)",0.852337619294895,0.859984199216211,0.844171619139368,"0.85 (0.84, 0.86)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-1.48865989711782,0.0422999608853837,-1.572,-1.406,0,"-1.49 (-1.57, -1.41)",0.225674880545762,1.04320735322468,0.207629507805416,0.245121812039117,"0.23 (0.21, 0.25)",0.774325119454238,0.792370492194584,0.754878187960883,"0.77 (0.75, 0.79)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
-0.555942691335528,0.0137950485422616,-0.583,-0.529,0,"-0.56 (-0.58, -0.53)",0.573531343249228,1.01389063927824,0.558221188490701,0.589193869048644,"0.57 (0.56, 0.59)",0.426468656750772,0.441778811509299,0.410806130951356,"0.43 (0.41, 0.44)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
0.0928405595152726,0.0171981336144927,0.059,0.127,6.72780359201042e-08,"0.09 (0.06, 0.13)",1.09728676938573,1.01734687297074,1.06077524074016,1.13541701778149,"1.1 (1.06, 1.14)",-0.0972867693857344,-0.0607752407401589,-0.135417017781486,"-0.1 (-0.14, -0.06)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
0.107502493361348,0.0246888663205951,0.059,0.156,1.33498646844865e-05,"0.11 (0.06, 0.16)",1.11349363708507,1.02499616008067,1.06077524074016,1.16882620308987,"1.11 (1.06, 1.17)",-0.11349363708507,-0.0607752407401589,-0.168826203089869,"-0.11 (-0.17, -0.06)",0.717623304947659,"version 27 erratum","Mode variantinf","Writing to data/temp/IDeltaDetail.csv","Study period: 2021-12-07 to 2022-02-13","VI","2022-09-01 21:39:50"
